534	4
535	2
536	6
537	1
538	5
539	2
540	6
541	3
542	5
543	0
544	6
545	0
546	0
547	2
548	4
549	2
550	5
551	4
552	6
553	8
554	0
555	0
556	4
557	5
558	2
559	4
560	4
561	3
562	8
563	8
564	4
565	2
566	3
567	5
568	6
569	5
570	5
571	6
572	5
573	3
574	6
575	5
576	0
577	8
578	5
579	5
580	2
581	4
582	2
583	8
584	5
585	2
586	0
587	0
588	5
589	2
590	2
591	3
592	8
593	8
594	4
595	3
596	8
597	3
598	2
599	4
600	5
601	8
602	3
603	8
604	0
605	3
606	6
607	8
608	5
609	8
610	8
611	2
612	3
613	4
614	2
615	6
616	3
617	5
618	3
619	2
620	5
621	2
622	5
623	0
624	6
625	8
626	3
627	0
628	5
629	2
630	3
631	2
632	3
633	5
634	2
635	5
636	2
637	2
638	3
639	3
640	2
641	5
642	5
643	3
644	5
645	5
646	6
647	0
648	3
649	3
650	8
651	3
652	4
653	6
654	8
655	6
656	4
657	0
658	4
659	0
660	5
661	6
662	3
663	7
664	0
665	0
666	0
667	4
668	4
669	6
670	3
671	2
672	0
673	2
674	2
675	5
676	5
677	5
678	8
679	1
680	8
681	0
682	6
683	2
684	4
685	2
686	6
687	2
688	4
689	8
690	8
691	0
692	6
693	0
694	5
695	3
696	2
697	0
698	4
699	5
700	2
701	6
702	5
703	8
704	4
705	2
706	0
707	2
708	3
709	5
710	8
711	2
712	2
713	3
714	0
715	8
716	5
717	6
718	4
719	5
720	1
721	3
722	3
723	4
724	0
725	8
726	6
727	8
728	6
729	5
730	6
731	0
732	5
733	6
734	0
735	4
736	4
737	8
738	2
739	2
740	6
741	5
742	6
743	4
744	3
745	0
746	5
747	3
748	5
749	2
750	2
751	2
752	9
753	2
754	0
755	6
756	4
757	8
758	6
759	5
760	8
761	4
762	4
763	4
764	9
765	0
766	2
767	8
768	4
769	4
770	4
771	4
772	5
773	2
774	6
775	2
776	3
777	8
778	4
779	1
780	0
781	5
782	6
783	6
784	3
785	1
786	4
787	6
788	2
789	3
790	4
791	8
792	4
793	5
794	8
795	8
796	2
797	4
798	4
799	3
800	0
801	3
802	8
803	9
804	11
805	4
806	5
807	6
808	3
809	2
810	0
811	12
812	2
813	4
814	6
815	6
816	6
817	4
818	4
819	8
820	0
821	2
822	3
823	0
824	3
825	0
826	3
827	0
828	6
829	5
830	8
831	4
832	8
833	0
834	5
835	2
836	4
837	3
838	7
839	0
840	6
841	6
842	0
843	2
844	5
845	3
846	8
847	8
848	8
849	5
850	0
851	3
852	4
853	0
854	6
855	8
856	6
857	0
858	6
859	6
860	5
861	3
862	2
863	0
864	6
865	3
866	8
867	11
868	8
869	6
870	6
871	6
872	2
873	0
874	3
875	5
876	0
877	2
878	2
879	8
880	7
881	3
882	4
883	1
884	4
885	8
886	0
887	0
888	6
889	2
890	4
891	8
892	0
893	5
894	0
895	0
896	2
897	5
898	7
899	8
900	2
901	4
902	5
903	5
904	6
905	6
906	5
907	6
908	5
909	6
910	3
911	2
912	2
913	9
914	0
915	0
916	0
917	4
918	0
919	8
920	3
921	6
922	0
923	4
924	0
925	3
926	8
927	3
928	3
929	6
930	8
931	6
932	5
933	4
934	6
935	5
936	3
937	8
938	5
939	6
940	5
941	8
942	5
943	0
944	9
945	2
946	2
947	3
948	8
949	6
950	0
951	6
952	5
953	3
954	6
955	3
956	0
957	2
958	3
959	3
960	5
961	2
962	3
963	2
964	5
965	8
966	0
967	6
968	8
969	8
970	2
971	3
972	3
973	4
974	4
975	2
976	8
977	0
978	6
979	4
980	6
981	6
982	5
983	3
984	3
985	6
986	5
987	3
988	2
989	5
990	2
991	8
992	0
993	0
994	8
995	4
996	8
997	0
998	5
999	3
1000	8
1001	3
1002	2
1003	0
1004	8
1005	2
1006	5
1007	3
1008	4
1009	2
1010	6
1011	3
1012	8
1013	0
1014	3
1015	6
1016	2
1017	5
1018	3
1019	3
1020	3
1021	8
1022	6
1023	2
1024	5
1025	2
1026	5
1027	5
1028	8
1029	5
1030	2
1031	0
1032	6
1033	2
1034	3
1035	8
1036	8
1037	4
1038	2
1039	4
1040	8
1041	5
1042	8
1043	2
1044	0
1045	0
1046	4
1047	4
1048	5
1049	4
1050	4
1051	8
1052	0
1053	2
1054	8
1055	0
1056	4
1057	8
1058	5
1059	0
1060	0
1061	8
1062	0
1063	2
1064	8
1065	2
1066	4
1067	11
1068	2
1069	0
1070	2
1071	2
1072	2
1073	5
1074	5
1075	0
1076	5
1077	4
1078	0
1079	4
1080	2
1081	0
1082	5
1083	4
1084	0
1085	0
1086	5
1087	7
1088	8
1089	8
1090	4
1091	5
1092	5
1093	5
1094	0
1095	1
1096	4
1097	5
1098	5
1099	5
1100	5
1101	8
1102	8
1103	2
1104	2
1105	2
1106	8
1107	8
1108	4
1109	2
1110	4
1111	8
1112	2
1113	5
1114	5
1115	5
1116	8
1117	4
1118	0
1119	2
1120	5
1121	8
1122	3
1123	3
1124	2
1125	5
1126	2
1127	4
1128	6
1129	6
1130	5
1131	3
1132	4
1133	6
1134	9
1135	2
1136	3
1137	0
1138	5
1139	8
1140	8
1141	0
1142	3
1143	4
1144	0
1145	9
1146	5
1147	3
1148	8
1149	8
1150	0
1151	0
1152	3
1153	0
1154	3
1155	5
1156	2
1157	8
1158	4
1159	6
1160	1
1161	0
1162	5
1163	3
1164	4
1165	5
1166	2
1167	8
1168	6
1169	6
1170	0
1171	8
1172	6
1173	3
1174	3
1175	2
1176	5
1177	6
1178	2
1179	0
1180	6
1181	8
1182	6
1183	8
1184	5
1185	6
1186	4
1187	0
1188	2
1189	6
1190	6
1191	8
1192	0
1193	2
1194	7
1195	4
1196	6
1197	6
1198	0
1199	3
1200	6
1201	4
1202	5
1203	6
1204	8
1205	0
1206	3
1207	4
1208	10
1209	6
1210	4
1211	2
1212	3
1213	5
1214	5
1215	5
1216	8
1217	5
1218	4
1219	5
1220	0
1221	5
1222	5
1223	8
1224	4
1225	5
1226	4
1227	2
1228	5
1229	2
1230	5
1231	5
1232	0
1233	5
1234	4
1235	4
1236	5
1237	4
1238	4
1239	5
1240	2
1241	4
1242	5
1243	2
1244	4
1245	5
1246	5
1247	5
1248	9
1249	8
1250	5
1251	2
1252	2
1253	5
1254	4
1255	2
1256	5
1257	0
1258	2
1259	2
1260	2
1261	4
1262	5
1263	4
1264	5
1265	4
1266	4
1267	8
1268	5
1269	2
1270	0
1271	8
1272	2
1273	5
1274	5
1275	2
1276	0
1277	2
1278	2
1279	8
1280	2
1281	0
1282	5
1283	3
1284	3
1285	3
1286	3
1287	3
1288	3
1289	3
1290	3
1291	3
1292	3
1293	3
1294	3
1295	3
1296	3
1297	3
1298	2
1299	6
1300	5
1301	8
1302	8
1303	4
1304	4
1305	8
1306	6
1307	6
1308	8
1309	0
1310	0
1311	8
1312	6
1313	5
1314	8
1315	0
1316	4
1317	8
1318	0
1319	3
1320	4
1321	7
1322	2
1323	2
1324	2
1325	6
1326	0
1327	3
1328	9
1329	8
1330	0
1331	8
1332	4
1333	4
1334	4
1335	2
1336	5
1337	8
1338	0
1339	3
1340	3
1341	6
1342	2
1343	5
1344	4
1345	8
1346	8
1347	3
1348	4
1349	8
1350	6
1351	3
1352	3
1353	6
1354	0
1355	4
1356	11
1357	8
1358	1
1359	6
1360	6
1361	8
1362	2
1363	4
1364	2
1365	3
1366	4
1367	5
1368	8
1369	2
1370	4
1371	6
1372	3
1373	0
1374	5
1375	6
1376	0
1377	8
1378	3
1379	7
1380	0
1381	0
1382	0
1383	6
1384	7
1385	2
1386	4
1387	0
1388	7
1389	3
1390	0
1391	8
1392	4
1393	0
1394	8
1395	5
1396	5
1397	9
1398	2
1399	3
1400	3
1401	8
1402	4
1403	9
1404	4
1405	3
1406	8
1407	3
1408	4
1409	5
1410	5
1411	0
1412	0
1413	4
1414	5
1415	0
1416	2
1417	5
1418	2
1419	3
1420	6
1421	3
1422	5
1423	6
1424	8
1425	6
1426	6
1427	5
1428	6
1429	2
1430	6
1431	2
1432	0
1433	5
1434	7
1435	4
1436	3
1437	8
1438	5
1439	3
1440	4
1441	5
1442	8
1443	6
1444	2
1445	8
1446	6
1447	0
1448	6
1449	6
1450	6
1451	6
1452	2
1453	2
1454	6
1455	0
1456	3
1457	3
1458	5
1459	0
1460	2
1461	0
1462	3
1463	3
1464	6
1465	2
1466	3
1467	8
1468	8
1469	6
1470	6
1471	8
1472	4
1473	11
1474	7
1475	0
1476	4
1477	5
1478	5
1479	0
1480	5
1481	6
1482	8
1483	0
1484	2
1485	5
1486	0
1487	4
1488	6
1489	2
1490	4
1491	4
1492	0
1493	2
1494	6
1495	6
1496	3
1497	2
1498	8
1499	4
1500	3
1501	8
1502	0
1503	6
1504	3
1505	6
1506	6
1507	8
1508	5
1509	5
1510	2
1511	0
1512	3
1513	6
1514	3
1515	4
1516	7
1517	4
1518	4
1519	8
1520	5
1521	8
1522	0
1523	4
1524	4
1525	6
1526	4
1527	6
1528	3
1529	3
1530	0
1531	5
1532	0
1533	6
1534	2
1535	4
1536	0
1537	6
1538	8
1539	3
1540	4
1541	2
1542	6
1543	4
1544	4
1545	8
1546	2
1547	5
1548	4
1549	4
1550	6
1551	2
1552	3
1553	3
1554	1
1555	6
1556	4
1557	3
1558	3
1559	11
1560	0
1561	4
1562	4
1563	0
1564	3
1565	6
1566	6
1567	2
1568	8
1569	6
1570	3
1571	6
1572	3
1573	0
1574	8
1575	5
1576	4
1577	4
1578	2
1579	0
1580	5
1581	6
1582	3
1583	3
1584	6
1585	3
1586	8
1587	2
1588	4
1589	2
1590	0
1591	2
1592	6
1593	0
